ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;NUM_ALUMNOS
2020;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C1;NIVEL AVANZADO;2;INGLÉS;3;57
2020;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;1;INGLÉS;1;27
2020;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;1;VALENCIANO;3;52
2020;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;2;INGLÉS;1;14
2020;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;C2;NIVEL AVANZADO;2;VALENCIANO;2;27
2020;46018382;46;VALENCIA/VALÈNCIA;46017;ALZIRA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;5;43
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;ALEMÁN;6;74
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;4;46
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;FRANCÉS;4;104
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;INGLÉS;11;256
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;ITALIANO;4;52
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;1;27
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;ALEMÁN;3;33
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;3;68
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;FRANCÉS;4;50
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;INGLÉS;9;190
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;ITALIANO;3;27
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;20
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;2;18
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;41
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;4;42
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;INGLÉS;10;283
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;1;ITALIANO;2;24
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;15
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;36
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B1;NIVEL INTERMEDIO;2;INGLÉS;10;206
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;9
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;29
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;9
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;INGLÉS;9;217
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;ITALIANO;1;19
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;29
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;8
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;11
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;B2;NIVEL INTERMEDIO;2;INGLÉS;9;200
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;ALEMÁN;1;10
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;8
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;FRANCÉS;1;9
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;INGLÉS;10;239
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;ITALIANO;1;3
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;1;VALENCIANO;2;50
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C1;NIVEL AVANZADO;2;INGLÉS;8;145
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;1;INGLÉS;2;28
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;1;ITALIANO;1;10
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;1;VALENCIANO;3;69
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;2;INGLÉS;2;16
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;2;VALENCIANO;2;34
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;2;4
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;2;13
2020;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;8;61
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;ALEMÁN;4;61
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;FRANCÉS;5;79
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;INGLÉS;6;156
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;ITALIANO;3;65
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;2;46
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;ALEMÁN;3;39
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;FRANCÉS;3;58
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;INGLÉS;8;190
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;ITALIANO;2;38
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;39
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;21
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;38
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;INGLÉS;10;286
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;ITALIANO;2;39
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;THAT'S ENGLISH;3;82
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;15
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;FRANCÉS;3;41
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;INGLÉS;10;231
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;41
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;18
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;FRANCÉS;2;37
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;INGLÉS;7;202
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;ITALIANO;2;34
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;THAT'S ENGLISH;2;63
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;33
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;24
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;14
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;INGLÉS;6;155
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;ITALIANO;1;30
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;37
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;ALEMÁN;1;18
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;FRANCÉS;2;25
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;INGLÉS;7;162
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;ITALIANO;1;24
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;VALENCIANO;2;48
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;2;FRANCÉS;1;12
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;2;INGLÉS;4;94
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;1;INGLÉS;1;24
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;1;ITALIANO;1;22
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;1;VALENCIANO;3;77
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;2;INGLÉS;1;18
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;2;VALENCIANO;2;33
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;1;9
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;3;16
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;5;49
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;2;21
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;9
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ALEMÁN;1;3
2020;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;3;28
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;ALEMÁN;3;67
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;49
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;FRANCÉS;4;56
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;INGLÉS;7;131
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;ITALIANO;4;42
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;1;19
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;VALENCIANO;1;23
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;ALEMÁN;2;14
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;2;33
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;FRANCÉS;3;26
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;INGLÉS;5;125
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;ITALIANO;2;25
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;14
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;ALEMÁN;2;14
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;42
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;37
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;INGLÉS;9;249
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;ITALIANO;2;14
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;THAT'S ENGLISH;1;37
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;17
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;17
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;11
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;INGLÉS;9;182
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;20
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;7
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;20
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;FRANCÉS;2;28
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;INGLÉS;8;188
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;ITALIANO;1;10
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;THAT'S ENGLISH;1;18
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;33
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;8
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;10
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;INGLÉS;8;176
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;ITALIANO;1;8
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;13
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;FRANCÉS;1;8
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;INGLÉS;9;215
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;ITALIANO;1;12
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;VALENCIANO;2;41
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;2;FRANCÉS;1;3
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;2;INGLÉS;5;94
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;1;INGLÉS;2;30
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;1;VALENCIANO;3;62
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;2;FRANCÉS;1;10
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;2;INGLÉS;2;18
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;2;VALENCIANO;2;28
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;1;2
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;1;1
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;7;35
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;3
2020;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;VALENCIANO;1;3
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;ALEMÁN;1;3
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;FRANCÉS;2;18
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;INGLÉS;3;25
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;VALENCIANO;1;18
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;2;ALEMÁN;1;2
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;2;FRANCÉS;2;9
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;2;INGLÉS;5;42
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;8
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;16
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;1;INGLÉS;7;126
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;20
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;6
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;2;INGLÉS;6;75
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;9
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;1;INGLÉS;4;65
