ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;NUM_ALUMNOS
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;24
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;5
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;2;INGLÉS;4;66
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C1;NIVEL AVANZADO;1;INGLÉS;4;40
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C1;NIVEL AVANZADO;1;VALENCIANO;2;15
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C1;NIVEL AVANZADO;2;INGLÉS;4;28
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C2;NIVEL AVANZADO;1;VALENCIANO;1;21
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C2;NIVEL AVANZADO;2;VALENCIANO;1;14
2020;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;4;22
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ALEMÁN;2;77
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;FRANCÉS;6;139
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;INGLÉS;11;259
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ITALIANO;3;83
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;VALENCIANO;1;36
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ALEMÁN;2;58
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;FRANCÉS;5;66
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;INGLÉS;7;213
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ITALIANO;2;47
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;23
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;33
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;INGLÉS;12;364
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ITALIANO;1;16
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;25
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;20
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;26
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;INGLÉS;9;237
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;23
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;INGLÉS;6;185
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ITALIANO;1;25
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;35
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;19
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;INGLÉS;4;130
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ITALIANO;1;11
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;INGLÉS;5;130
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;VALENCIANO;2;41
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;INGLÉS;3;79
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;INGLÉS;1;29
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;VALENCIANO;2;45
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;INGLÉS;1;18
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;VALENCIANO;1;16
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;2;9
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;7;78
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ALEMÁN;1;9
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;3;20
2020;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ITALIANO;1;4
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;1;ALEMÁN;2;39
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;1;FRANCÉS;4;52
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;1;INGLÉS;4;107
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;2;ALEMÁN;3;21
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;2;FRANCÉS;3;27
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;2;INGLÉS;4;81
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;1;ALEMÁN;2;16
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;33
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;1;INGLÉS;10;268
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;2;ALEMÁN;2;13
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;18
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;2;INGLÉS;10;210
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;10
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;15
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;1;INGLÉS;8;200
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;8
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;8
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;2;INGLÉS;9;196
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C1;NIVEL AVANZADO;1;INGLÉS;7;147
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C1;NIVEL AVANZADO;1;VALENCIANO;4;86
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C1;NIVEL AVANZADO;2;INGLÉS;4;68
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C2;NIVEL AVANZADO;1;INGLÉS;2;24
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C2;NIVEL AVANZADO;2;INGLÉS;1;18
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C2;NIVEL AVANZADO;2;VALENCIANO;4;48
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;1;5
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;2;22
2020;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;10;136
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;ALEMÁN;3;22
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;13
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;FRANCÉS;3;49
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;INGLÉS;4;91
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;VALENCIANO;1;15
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;2;ALEMÁN;2;22
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;1;13
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;2;FRANCÉS;3;32
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;2;INGLÉS;4;89
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;15
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;22
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;1;INGLÉS;7;209
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;12
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;24
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;2;INGLÉS;7;146
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;9
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;8
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B2;NIVEL INTERMEDIO;1;INGLÉS;6;156
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;17
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;19
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B2;NIVEL INTERMEDIO;2;INGLÉS;5;119
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C1;NIVEL AVANZADO;1;FRANCÉS;1;6
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C1;NIVEL AVANZADO;1;INGLÉS;6;130
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C1;NIVEL AVANZADO;1;VALENCIANO;1;20
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C1;NIVEL AVANZADO;2;FRANCÉS;1;4
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C1;NIVEL AVANZADO;2;INGLÉS;3;41
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C2;NIVEL AVANZADO;1;INGLÉS;1;15
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C2;NIVEL AVANZADO;1;VALENCIANO;1;23
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;C2;NIVEL AVANZADO;2;INGLÉS;1;11
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;4;30
2020;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ALEMÁN;2;4
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;1;ALEMÁN;2;48
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;1;FRANCÉS;2;56
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;1;INGLÉS;5;107
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;1;ITALIANO;2;45
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;1;VALENCIANO;1;16
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;2;ALEMÁN;1;20
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;2;FRANCÉS;1;36
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;2;INGLÉS;4;130
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;A2;NIVEL BÁSICO;2;ITALIANO;2;33
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;9
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;25
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B1;NIVEL INTERMEDIO;1;INGLÉS;7;214
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;8
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;15
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B1;NIVEL INTERMEDIO;2;INGLÉS;6;164
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;11
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B2;NIVEL INTERMEDIO;1;INGLÉS;8;154
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;32
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;10
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;B2;NIVEL INTERMEDIO;2;INGLÉS;8;165
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;C1;NIVEL AVANZADO;1;INGLÉS;2;53
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;C1;NIVEL AVANZADO;1;VALENCIANO;1;20
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;C1;NIVEL AVANZADO;2;INGLÉS;2;36
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;C2;NIVEL AVANZADO;1;VALENCIANO;1;23
2020;46031337;46;VALENCIA/VALÈNCIA;46244;TORRENT;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;2;16
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ALEMÁN;2;38
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;FRANCÉS;4;66
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;INGLÉS;8;157
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;VALENCIANO;1;28
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ALEMÁN;2;10
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;FRANCÉS;3;54
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;INGLÉS;9;194
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;20
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;52
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;INGLÉS;11;307
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;16
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;7
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;17
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;INGLÉS;12;208
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;7
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;INGLÉS;8;237
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;3;51
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;INGLÉS;11;222
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;INGLÉS;12;286
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;VALENCIANO;2;33
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;INGLÉS;6;134
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;VALENCIANO;1;23
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;2;VALENCIANO;2;15
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;1;1
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;9;42
2020;46036414;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;1
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;1;ALEMÁN;2;44
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;1;FRANCÉS;2;37
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;1;INGLÉS;5;133
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;1;ITALIANO;2;34
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;2;ALEMÁN;1;18
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;2;FRANCÉS;2;31
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;2;INGLÉS;4;105
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;A2;NIVEL BÁSICO;2;ITALIANO;1;20
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;22
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;26
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B1;NIVEL INTERMEDIO;1;INGLÉS;7;190
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B1;NIVEL INTERMEDIO;1;ITALIANO;1;21
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;9
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B1;NIVEL INTERMEDIO;2;INGLÉS;4;111
2020;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B2;NIVEL INTERMEDIO;1;INGLÉS;4;124
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;27
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;B2;NIVEL INTERMEDIO;2;INGLÉS;4;104
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;C1;NIVEL AVANZADO;1;INGLÉS;2;54
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;C1;NIVEL AVANZADO;1;VALENCIANO;1;27
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;C1;NIVEL AVANZADO;2;INGLÉS;2;48
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;C2;NIVEL AVANZADO;1;VALENCIANO;1;27
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;C2;NIVEL AVANZADO;2;VALENCIANO;2;15
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;4;43
2021;46036426;46;VALENCIA/VALÈNCIA;46190;PATERNA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;FRANCÉS;1;5
